time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-30T00:26:25.230Z,37.1156667,-98.0236667,6.53,1.79,ml,18,72,0.05766,0.06,ismpkansas,ismpkansas70148598,2015-10-30T18:08:51.280Z,"4km S of Anthony, Kansas",earthquake
2015-10-29T18:18:34.590Z,37.113,-98.0205,6.24,2.27,ml,18,73,0.06057,0.06,ismpkansas,ismpkansas70148523,2015-10-30T02:21:02.910Z,"4km SSE of Anthony, Kansas",earthquake
2015-10-29T17:10:56.750Z,37.0583333,-97.5303333,5.96,1.83,ml,19,105,0.06185,0.04,ismpkansas,ismpkansas70148513,2015-10-29T23:22:12.390Z,"7km ENE of Caldwell, Kansas",earthquake
2015-10-29T12:45:25.820Z,37.0458333,-97.747,3.59,1.92,ml,18,77,0.01431,0.06,ismpkansas,ismpkansas70148478,2015-10-29T23:14:03.390Z,"12km W of Caldwell, Kansas",earthquake
2015-10-29T11:34:58.780Z,37.0476667,-97.7468333,3.29,1.84,ml,20,77,0.01478,0.05,ismpkansas,ismpkansas70148463,2015-10-29T22:58:21.480Z,"12km W of Caldwell, Kansas",earthquake
2015-10-29T08:20:55.570Z,37.3215,-97.8651667,1.54,1.99,ml,20,197,0.07355,0.05,ismpkansas,ismpkansas70148403,2015-10-30T17:49:23.140Z,"14km ENE of Harper, Kansas",earthquake
2015-10-29T07:54:47.950Z,37.324,-97.8633333,4.1,2.22,ml,18,206,0.07596,0.05,ismpkansas,ismpkansas70148393,2015-10-30T17:17:16.901Z,"14km ENE of Harper, Kansas",earthquake
2015-10-29T00:00:43.350Z,37.1175,-97.6223333,4.38,2.55,ml,20,77,0.01887,0.06,ismpkansas,ismpkansas70148273,2015-12-03T00:22:03.040Z,"9km N of Caldwell, Kansas",earthquake
2015-10-28T04:44:04.560Z,37.0576667,-97.5293333,6.32,2.03,ml,22,105,0.06082,0.03,ismpkansas,ismpkansas70148108,2015-12-03T05:42:44.040Z,"7km ENE of Caldwell, Kansas",earthquake
2015-10-27T12:27:41.590Z,37.1523333,-97.6251667,4.62,2.62,ml,20,68,0.01707,0.07,ismpkansas,ismpkansas70147833,2015-12-02T06:07:04.040Z,"13km N of Caldwell, Kansas",earthquake
2015-10-27T07:53:01.920Z,37.121,-97.6218333,4.09,2.52,ml,21,76,0.01536,0.05,ismpkansas,ismpkansas70147768,2015-11-09T09:39:18.310Z,"9km N of Caldwell, Kansas",earthquake
2015-10-27T03:06:49.380Z,37.1216667,-97.6213333,4.02,3.64,ml,21,76,0.01464,0.05,ismpkansas,ismpkansas70147723,2015-12-03T02:03:23.654Z,"10km N of Caldwell, Kansas",earthquake
2015-10-27T02:21:47.500Z,37.122,-97.6176667,3.87,3.26,ml,21,77,0.01411,0.07,ismpkansas,ismpkansas70147708,2015-12-03T01:07:56.040Z,"10km N of Caldwell, Kansas",earthquake
2015-10-26T06:08:34.570Z,37.062,-97.5243333,6.37,1.96,ml,21,107,0.06156,0.04,ismpkansas,ismpkansas70147418,2015-10-26T19:20:07.000Z,"8km ENE of Caldwell, Kansas",earthquake
2015-10-26T02:00:58.080Z,36.9973333,-97.6153333,5.94,2.17,ml,21,86,0.1112,0.04,ismpkansas,ismpkansas70147343,2015-12-14T22:25:05.040Z,"3km SSW of Caldwell, Kansas",earthquake
2015-10-24T16:27:02.430Z,37.2291667,-97.9598333,2.72,2.98,ml,20,100,0.009201,0.07,ismpkansas,ismpkansas70146708,2015-11-29T15:29:21.040Z,"8km SE of Harper, Kansas",earthquake
2015-10-24T14:00:06.850Z,37.0548333,-97.8631667,3.13,1.79,ml,19,62,0.05421,0.05,ismpkansas,ismpkansas70146683,2015-10-26T18:41:07.650Z,"18km SE of Anthony, Kansas",earthquake
2015-10-23T20:21:16.810Z,37.0573333,-97.932,5.71,2.65,ml,20,75,0.07003,0.05,ismpkansas,ismpkansas70146463,2015-12-08T15:10:03.040Z,"13km SE of Anthony, Kansas",earthquake
2015-10-23T14:41:35.200Z,37.0926667,-98.0348333,7.68,1.9,ml,19,96,0.05719,0.05,ismpkansas,ismpkansas70146413,2015-10-23T23:03:16.030Z,"6km S of Anthony, Kansas",earthquake
2015-10-23T04:25:40.280Z,37.323,-97.8635,4.43,2.21,ml,17,205,0.07497,0.08,ismpkansas,ismpkansas70146298,2015-10-23T22:27:10.333Z,"14km ENE of Harper, Kansas",earthquake
2015-10-22T21:02:45.990Z,37.2401667,-97.9565,4.32,1.95,ml,18,108,0.01769,0.05,ismpkansas,ismpkansas70146243,2015-10-23T18:14:54.860Z,"8km SE of Harper, Kansas",earthquake
2015-10-21T22:56:51.300Z,37.2526667,-97.6036667,5.03,2.03,ml,20,93,0.04555,0.05,ismpkansas,ismpkansas70145988,2015-10-23T22:38:31.021Z,"15km SSE of Conway Springs, Kansas",earthquake
2015-10-21T20:02:14.530Z,37.1201667,-97.6206667,3.88,2.63,ml,20,77,0.01604,0.07,ismpkansas,ismpkansas70145948,2015-11-23T15:34:47.040Z,"9km N of Caldwell, Kansas",earthquake
2015-10-21T05:44:33.300Z,37.0611667,-97.525,6.21,1.91,ml,21,106,0.06123,0.03,ismpkansas,ismpkansas70145738,2015-10-21T20:53:19.200Z,"7km ENE of Caldwell, Kansas",earthquake
2015-10-21T03:46:31.590Z,37.2058333,-97.7591667,6.32,1.84,ml,10,105,0.05232,0.05,ismpkansas,ismpkansas70145963,2015-10-21T20:44:19.300Z,"22km SSW of Conway Springs, Kansas",earthquake
2015-10-21T03:46:21.580Z,37.207,-97.7556667,6.03,2.34,ml,20,105,0.05355,0.04,ismpkansas,ismpkansas70145718,2015-10-21T20:50:10.806Z,"22km SSW of Conway Springs, Kansas",earthquake
2015-10-20T18:36:05.280Z,37.1888333,-97.6381667,4.81,1.93,ml,20,83,0.05494,0.05,ismpkansas,ismpkansas70145673,2015-10-21T20:35:55.590Z,"17km N of Caldwell, Kansas",earthquake
2015-10-20T12:31:29.710Z,37.2143333,-97.8313333,4.07,2.04,ml,20,93,0.04004,0.05,ismpkansas,ismpkansas70145638,2015-10-21T20:16:11.147Z,"18km ENE of Anthony, Kansas",earthquake
2015-10-20T12:16:31.250Z,37.207,-97.757,6.34,2.34,ml,20,106,0.05351,0.04,ismpkansas,ismpkansas70145633,2015-10-21T20:30:35.940Z,"22km SSW of Conway Springs, Kansas",earthquake
2015-10-20T04:35:52.010Z,36.9825,-97.4961667,5.14,1.87,ml,20,86,0.0337,0.04,ismpkansas,ismpkansas70145558,2015-10-21T20:18:06.480Z,"11km ESE of Caldwell, Kansas",earthquake
2015-10-19T21:42:02.580Z,37.056,-97.9333333,5.31,1.63,ml,16,76,0.07173,0.04,ismpkansas,ismpkansas70145538,2015-10-19T23:17:38.900Z,"13km SE of Anthony, Kansas",earthquake
2015-10-19T11:14:34.180Z,37.0541667,-97.9351667,6.1,2.06,ml,19,77,0.07407,0.06,ismpkansas,ismpkansas70145478,2015-10-19T21:34:01.724Z,"13km SE of Anthony, Kansas",earthquake
2015-10-19T11:09:04.200Z,37.056,-97.9333333,6.07,2.76,ml,20,76,0.07173,0.06,ismpkansas,ismpkansas70145488,2015-10-31T12:03:56.608Z,"13km SE of Anthony, Kansas",earthquake
2015-10-19T10:16:26.460Z,37.0533333,-97.938,6.07,2.39,ml,20,78,0.07623,0.05,ismpkansas,ismpkansas70145468,2015-10-19T21:22:39.663Z,"13km SE of Anthony, Kansas",earthquake
2015-10-19T10:14:42.890Z,37.1218333,-97.618,3.87,2.17,ml,20,77,0.01427,0.07,ismpkansas,ismpkansas70145463,2015-10-19T21:13:51.601Z,"9km N of Caldwell, Kansas",earthquake
2015-10-19T07:55:29.560Z,37.2353333,-98.0391667,3.63,1.77,ml,19,142,0.02258,0.06,ismpkansas,ismpkansas70145433,2015-10-19T21:01:09.650Z,"5km SSW of Harper, Kansas",earthquake
2015-10-19T03:14:15.270Z,37.0565,-97.9333333,5.55,2.82,ml,20,76,0.07137,0.06,ismpkansas,ismpkansas70145348,2015-10-28T00:10:09.496Z,"13km SE of Anthony, Kansas",earthquake
2015-10-19T00:08:50.650Z,37.1191667,-97.6185,3.79,2.95,ml,21,78,0.01693,0.06,ismpkansas,ismpkansas70145338,2015-11-03T06:06:54.721Z,"9km N of Caldwell, Kansas",earthquake
2015-10-18T21:42:38.460Z,37.2136667,-97.9818333,4.68,2.74,ml,20,71,0.01566,0.05,ismpkansas,ismpkansas70145323,2015-11-25T01:39:50.040Z,"8km NNE of Anthony, Kansas",earthquake
2015-10-18T21:38:12.510Z,37.2143333,-97.9813333,4.81,1.97,ml,16,71,0.01489,0.05,ismpkansas,ismpkansas70145318,2015-10-19T20:32:21.940Z,"8km NNE of Anthony, Kansas",earthquake
2015-10-18T19:16:23.970Z,37.2141667,-97.9811667,4.89,2.77,ml,20,71,0.01495,0.06,ismpkansas,ismpkansas70145293,2015-12-03T15:19:30.040Z,"8km NNE of Anthony, Kansas",earthquake
2015-10-18T14:40:49.910Z,37.2121667,-97.9878333,3.75,2.04,ml,18,72,0.01982,0.05,ismpkansas,ismpkansas70145263,2015-10-19T20:16:07.992Z,"7km NNE of Anthony, Kansas",earthquake
2015-10-18T14:20:26.980Z,37.2136667,-97.9883333,3.93,2.37,ml,18,73,0.01904,0.06,ismpkansas,ismpkansas70145253,2015-11-22T17:09:14.040Z,"7km NNE of Anthony, Kansas",earthquake
2015-10-18T13:24:57.690Z,37.0545,-97.9405,5.55,1.76,ml,18,79,0.0768,0.07,ismpkansas,ismpkansas70145248,2015-10-19T20:01:04.630Z,"13km SE of Anthony, Kansas",earthquake
2015-10-18T10:56:00.040Z,37.054,-97.9388333,6.22,2.03,ml,19,78,0.07621,0.06,ismpkansas,ismpkansas70145208,2015-10-19T19:01:19.549Z,"13km SE of Anthony, Kansas",earthquake
2015-10-18T07:08:19.720Z,37.06,-97.528,6.1,2.58,ml,21,106,0.06185,0.03,ismpkansas,ismpkansas70145158,2015-11-20T09:29:09.040Z,"7km ENE of Caldwell, Kansas",earthquake
2015-10-18T06:37:14.340Z,37.0585,-97.93,5.95,1.93,ml,19,75,0.06809,0.06,ismpkansas,ismpkansas70145143,2015-10-19T18:45:33.250Z,"13km SE of Anthony, Kansas",earthquake
2015-10-18T02:00:37.610Z,37.0565,-97.942,5.83,1.9,ml,19,78,0.07628,0.08,ismpkansas,ismpkansas70145083,2015-10-19T18:13:44.730Z,"13km SE of Anthony, Kansas",earthquake
2015-10-17T20:25:51.300Z,37.061,-97.5255,6.19,2.23,ml,21,106,0.06135,0.04,ismpkansas,ismpkansas70145063,2015-10-19T18:04:11.453Z,"7km ENE of Caldwell, Kansas",earthquake
2015-10-17T18:04:26.740Z,37.0536667,-97.938,6.01,2.32,ml,19,78,0.07599,0.06,ismpkansas,ismpkansas70145043,2015-10-19T17:57:32.583Z,"13km SE of Anthony, Kansas",earthquake
2015-10-17T15:52:40.540Z,37.062,-97.5231667,6.13,2.43,ml,21,107,0.061,0.04,ismpkansas,ismpkansas70145023,2015-10-19T17:47:41.657Z,"8km ENE of Caldwell, Kansas",earthquake
2015-10-17T15:06:21.230Z,37.0528333,-97.9395,6.2,2.08,ml,20,78,0.07742,0.05,ismpkansas,ismpkansas70145018,2015-10-19T17:34:15.771Z,"13km SE of Anthony, Kansas",earthquake
2015-10-17T13:20:00.640Z,37.0575,-97.934,5.82,3.31,ml,20,76,0.07101,0.06,ismpkansas,ismpkansas70144988,2015-12-03T15:36:38.040Z,"13km SE of Anthony, Kansas",earthquake
2015-10-17T12:12:49.970Z,37.0536667,-97.9413333,6.21,3.35,ml,20,79,0.07786,0.07,ismpkansas,ismpkansas70144963,2015-12-04T07:58:41.040Z,"13km SE of Anthony, Kansas",earthquake
2015-10-17T03:06:43.840Z,37.214,-97.9823333,4.57,1.75,ml,18,71,0.01561,0.06,ismpkansas,ismpkansas70144828,2015-10-19T16:50:46.700Z,"8km NNE of Anthony, Kansas",earthquake
2015-10-17T01:57:13.470Z,37.0445,-97.8786667,3.58,1.97,ml,19,67,0.06423,0.07,ismpkansas,ismpkansas70144818,2015-10-19T16:42:53.260Z,"18km SE of Anthony, Kansas",earthquake
2015-10-16T13:44:27.640Z,37.0621667,-97.523,5.86,1.83,ml,19,107,0.06106,0.04,ismpkansas,ismpkansas70144668,2015-10-16T18:04:06.030Z,"8km ENE of Caldwell, Kansas",earthquake
2015-10-15T22:04:22.490Z,37.0553333,-97.9353333,5.78,1.81,ml,19,77,0.07331,0.07,ismpkansas,ismpkansas70144573,2015-10-16T17:56:12.390Z,"13km SE of Anthony, Kansas",earthquake
2015-10-15T21:47:56.970Z,37.0541667,-97.936,5.82,2.59,ml,20,77,0.07453,0.06,ismpkansas,ismpkansas70144558,2015-11-06T02:43:51.100Z,"13km SE of Anthony, Kansas",earthquake
2015-10-15T21:26:03.510Z,37.2138333,-97.9798333,4.07,2.27,ml,12,71,0.01469,0.05,ismpkansas,ismpkansas70144698,2015-10-16T17:39:32.692Z,"8km NE of Anthony, Kansas",earthquake
2015-10-15T21:25:51.520Z,37.2135,-97.9795,4.33,2.27,ml,19,69,0.01486,0.06,ismpkansas,ismpkansas70144548,2015-10-16T17:34:22.508Z,"8km NE of Anthony, Kansas",earthquake
2015-10-15T21:24:10.270Z,37.2116667,-97.9785,4.44,2.54,ml,20,68,0.01619,0.06,ismpkansas,ismpkansas70144543,2015-11-06T02:12:48.223Z,"7km NE of Anthony, Kansas",earthquake
2015-10-15T05:10:20.010Z,37.0573333,-97.939,4.73,2.76,ml,13,96,0.07396,0.06,ismpkansas,ismpkansas70144533,2015-11-19T10:59:26.040Z,"13km SE of Anthony, Kansas",earthquake
2015-10-15T05:09:56.350Z,37.0555,-97.9363333,5.79,2.9,ml,19,77,0.07375,0.07,ismpkansas,ismpkansas70144408,2015-11-19T10:51:21.040Z,"13km SE of Anthony, Kansas",earthquake
2015-10-15T05:06:35.170Z,37.0608333,-97.526,6.06,2,ml,21,106,0.06147,0.04,ismpkansas,ismpkansas70144403,2015-10-15T17:16:49.781Z,"7km ENE of Caldwell, Kansas",earthquake
2015-10-14T21:53:11.780Z,37.0605,-97.5261667,6.08,2.23,ml,17,107,0.06129,0.03,ismpkansas,ismpkansas70144293,2015-10-15T16:45:34.481Z,"7km ENE of Caldwell, Kansas",earthquake
2015-10-14T14:24:28.200Z,37.0591667,-97.5266667,6.13,2.04,ml,20,106,0.06052,0.04,ismpkansas,ismpkansas70144223,2015-10-14T21:18:30.094Z,"7km ENE of Caldwell, Kansas",earthquake
2015-10-14T14:19:08.600Z,37.0608333,-97.5265,5.62,2.43,ml,21,106,0.06172,0.05,ismpkansas,ismpkansas70144218,2015-10-14T22:21:42.454Z,"7km ENE of Caldwell, Kansas",earthquake
2015-10-14T14:17:15.900Z,37.0613333,-97.5246667,6.06,2.61,ml,21,107,0.0612,0.04,ismpkansas,ismpkansas70144213,2015-11-17T14:55:11.040Z,"7km ENE of Caldwell, Kansas",earthquake
2015-10-13T06:32:18.700Z,37.2476667,-97.5603333,5.18,1.95,ml,20,175,0.01854,0.05,ismpkansas,ismpkansas70143783,2015-10-13T21:34:22.700Z,"16km W of Wellington, Kansas",earthquake
2015-10-12T20:55:47.260Z,36.9588333,-97.6688333,4.54,2.41,ml,19,92,0.1146,0.05,ismpkansas,ismpkansas70143618,2015-11-16T19:37:22.040Z,"9km SW of Caldwell, Kansas",earthquake
2015-10-12T13:48:19.900Z,37.0551667,-97.936,5.08,1.86,ml,17,77,0.0738,0.07,ismpkansas,ismpkansas70143583,2015-10-13T21:21:07.520Z,"13km SE of Anthony, Kansas",earthquake
2015-10-12T13:20:13.090Z,37.1901667,-97.6368333,4.3,1.89,ml,20,82,0.05593,0.05,ismpkansas,ismpkansas70143578,2015-10-13T21:14:29.760Z,"17km N of Caldwell, Kansas",earthquake
2015-10-12T10:22:58.480Z,37.2128333,-97.9815,4.35,3.02,ml,20,70,0.01622,0.06,ismpkansas,ismpkansas70143543,2015-12-07T10:33:23.040Z,"7km NNE of Anthony, Kansas",earthquake
2015-10-12T10:16:07.230Z,37.2121667,-97.9811667,3.47,1.68,ml,10,87,0.01666,0.06,ismpkansas,ismpkansas70143973,2015-10-13T20:54:56.160Z,"7km NE of Anthony, Kansas",earthquake
2015-10-12T10:15:46.610Z,37.2135,-97.9805,4.6,2.34,ml,20,70,0.01524,0.06,ismpkansas,ismpkansas70143538,2015-10-13T20:51:04.688Z,"8km NE of Anthony, Kansas",earthquake
2015-10-12T07:28:54.820Z,36.9708333,-97.8613333,4.66,2.16,ml,19,68,0.08264,0.06,ismpkansas,ismpkansas70143428,2015-10-13T20:35:55.486Z,"21km NNW of Medford, Oklahoma",earthquake
2015-10-12T06:08:01.070Z,37.0923333,-98.0331667,7.35,1.94,ml,19,96,0.0585,0.05,ismpkansas,ismpkansas70143408,2015-10-13T20:00:42.330Z,"6km S of Anthony, Kansas",earthquake
2015-10-12T03:57:34.140Z,37.1893333,-97.6395,1.88,2.07,ml,20,82,0.05574,0.04,ismpkansas,ismpkansas70143343,2015-10-13T19:55:35.711Z,"17km N of Caldwell, Kansas",earthquake
2015-10-12T00:08:52.640Z,37.0546667,-97.9366667,5.98,2.2,ml,19,77,0.07453,0.06,ismpkansas,ismpkansas70143243,2015-10-13T18:14:55.058Z,"13km SE of Anthony, Kansas",earthquake
2015-10-11T23:46:45.440Z,37.0553333,-97.9361667,4.47,2.11,ml,10,106,0.07377,0.05,ismpkansas,ismpkansas70143898,2015-10-13T18:06:14.420Z,"13km SE of Anthony, Kansas",earthquake
2015-10-11T23:46:15.750Z,37.0568333,-97.9338333,5.95,3.01,ml,19,76,0.0714,0.05,ismpkansas,ismpkansas70143223,2015-10-31T03:42:45.584Z,"13km SE of Anthony, Kansas",earthquake
2015-10-11T22:04:30.820Z,37.0601667,-97.5233333,6.23,2.23,ml,21,107,0.05962,0.04,ismpkansas,ismpkansas70143208,2015-10-13T17:24:41.060Z,"8km ENE of Caldwell, Kansas",earthquake
2015-10-11T21:24:07.620Z,37.0613333,-97.5216667,6.06,2.05,ml,20,107,0.05976,0.04,ismpkansas,ismpkansas70143188,2015-10-12T21:21:00.387Z,"8km ENE of Caldwell, Kansas",earthquake
2015-10-11T21:02:21.080Z,37.2136667,-97.9833333,4.3,2.53,ml,15,72,0.01636,0.06,ismpkansas,ismpkansas70143168,2015-11-22T23:09:09.040Z,"7km NNE of Anthony, Kansas",earthquake
2015-10-11T20:50:50.170Z,37.213,-97.9838333,4.1,1.81,ml,15,71,0.01713,0.06,ismpkansas,ismpkansas70143178,2015-10-12T20:59:30.350Z,"7km NNE of Anthony, Kansas",earthquake
2015-10-11T09:30:33.990Z,37.212,-97.983,4.27,1.99,ml,18,70,0.01756,0.06,ismpkansas,ismpkansas70143083,2015-10-12T20:42:15.170Z,"7km NNE of Anthony, Kansas",earthquake
2015-10-11T09:20:37.270Z,37.2125,-97.9813333,4.04,2.05,ml,19,70,0.01644,0.05,ismpkansas,ismpkansas70143073,2015-10-12T20:30:02.944Z,"7km NE of Anthony, Kansas",earthquake
2015-10-11T08:57:25.520Z,37.214,-97.9798333,4.55,1.94,ml,19,71,0.01454,0.06,ismpkansas,ismpkansas70143068,2015-10-12T20:07:35.010Z,"8km NE of Anthony, Kansas",earthquake
2015-10-10T14:54:58.170Z,37.2121667,-97.9843333,4.45,2.27,ml,19,71,0.01803,0.04,ismpkansas,ismpkansas70142898,2015-10-12T19:17:54.650Z,"7km NNE of Anthony, Kansas",earthquake
2015-10-10T12:53:18.110Z,37.2126667,-97.9808333,3.88,1.72,ml,15,69,0.0161,0.06,ismpkansas,ismpkansas70142853,2015-10-12T19:00:21.080Z,"7km NE of Anthony, Kansas",earthquake
2015-10-10T09:38:29.760Z,37.214,-97.9796667,4.64,1.83,ml,19,71,0.01448,0.06,ismpkansas,ismpkansas70142768,2015-10-12T18:49:56.370Z,"8km NE of Anthony, Kansas",earthquake
2015-10-10T08:52:14.490Z,37.2131667,-97.9843333,4.72,1.84,ml,19,71,0.01724,0.07,ismpkansas,ismpkansas70142748,2015-10-12T18:39:47.300Z,"7km NNE of Anthony, Kansas",earthquake
2015-10-10T06:52:29.350Z,37.2141667,-97.981,4.71,1.79,ml,19,71,0.01488,0.05,ismpkansas,ismpkansas70142718,2015-10-12T18:27:06.550Z,"8km NNE of Anthony, Kansas",earthquake
2015-10-10T03:03:26.660Z,37.0556667,-97.8626667,4.08,2.22,ml,20,62,0.05344,0.07,ismpkansas,ismpkansas70142648,2015-12-01T22:32:05.040Z,"18km SE of Anthony, Kansas",earthquake
2015-10-10T01:25:49.380Z,37.2141667,-97.9801667,4.45,3.27,ml,20,71,0.01453,0.06,ismpkansas,ismpkansas70142608,2015-11-20T22:18:26.040Z,"8km NNE of Anthony, Kansas",earthquake
2015-10-10T01:23:32.480Z,37.2123333,-97.9803333,4.16,3.02,ml,20,69,0.0162,0.05,ismpkansas,ismpkansas70142603,2015-11-15T00:46:37.040Z,"7km NE of Anthony, Kansas",earthquake
2015-10-08T21:15:23.230Z,37.0616667,-98.0513333,6.32,1.97,ml,19,124,0.07096,0.08,ismpkansas,ismpkansas70142378,2015-10-09T20:29:14.990Z,"10km S of Anthony, Kansas",earthquake
2015-10-08T01:32:15.240Z,37.1585,-97.8226667,4.19,2.39,ml,20,61,0.05114,0.05,ismpkansas,ismpkansas70142138,2015-10-08T17:11:36.249Z,"18km E of Anthony, Kansas",earthquake
2015-10-07T10:01:37.740Z,37.062,-97.5201667,6.03,1.8,ml,21,108,0.05961,0.04,ismpkansas,ismpkansas70141858,2015-10-07T20:14:00.270Z,"8km ENE of Caldwell, Kansas",earthquake
2015-10-07T00:45:35.370Z,37.0006667,-97.9615,6.01,2.75,ml,18,93,0.04378,0.05,ismpkansas,ismpkansas70141748,2016-01-04T22:29:25.040Z,"20km SSE of Anthony, Kansas",earthquake
2015-10-07T00:39:53.930Z,37.3313333,-97.5056667,2.26,2.04,ml,21,211,0.06204,0.06,ismpkansas,ismpkansas70141743,2015-10-07T19:51:27.785Z,"13km WNW of Wellington, Kansas",earthquake
2015-10-06T13:18:16.000Z,37.0921667,-98.0351667,7.27,2.18,ml,18,129,0.05724,0.06,ismpkansas,ismpkansas70141578,2015-10-06T21:20:56.402Z,"6km S of Anthony, Kansas",earthquake
2015-10-04T19:22:25.130Z,37.3236667,-97.5131667,0.99,1.89,ml,20,209,0.05312,0.05,ismpkansas,ismpkansas70141208,2015-10-05T20:51:55.530Z,"13km ESE of Conway Springs, Kansas",earthquake
2015-10-04T11:35:16.730Z,37.2255,-97.8738333,3.39,2.46,ml,20,82,0.02554,0.06,ismpkansas,ismpkansas70141143,2016-01-04T22:29:04.040Z,"15km ESE of Harper, Kansas",earthquake
2015-10-04T07:41:33.980Z,37.3226667,-97.5135,1.21,1.71,ml,18,258,0.05244,0.05,ismpkansas,ismpkansas70141083,2015-10-05T20:14:44.160Z,"13km ESE of Conway Springs, Kansas",earthquake
2015-10-04T03:28:30.720Z,37.324,-97.5131667,1.32,2.25,ml,21,209,0.05327,0.04,ismpkansas,ismpkansas70141043,2015-10-05T18:54:32.872Z,"13km ESE of Conway Springs, Kansas",earthquake
2015-10-03T17:33:06.410Z,37.0881667,-98.0386667,6.66,2.94,ml,19,103,0.05729,0.06,ismpkansas,ismpkansas70140943,2016-01-04T22:28:57.040Z,"7km S of Anthony, Kansas",earthquake
2015-10-03T09:46:07.610Z,37.0598333,-97.5231667,5.97,2.32,ml,21,107,0.05928,0.04,ismpkansas,ismpkansas70140858,2015-10-05T17:57:43.272Z,"8km ENE of Caldwell, Kansas",earthquake
2015-10-03T07:34:48.450Z,37.2368333,-98.0406667,3.2,1.88,ml,15,149,0.02222,0.06,ismpkansas,ismpkansas70140803,2015-10-05T17:38:13.120Z,"5km SSW of Harper, Kansas",earthquake
2015-10-03T05:11:58.340Z,37.1015,-97.7031667,5.67,3.39,ml,20,71,0.06837,0.06,ismpkansas,ismpkansas70140758,2016-01-04T22:28:51.040Z,"11km NW of Caldwell, Kansas",earthquake
2015-10-02T23:43:38.150Z,37.2315,-98.0213333,7.7,1.77,ml,20,114,0.03512,0.05,ismpkansas,ismpkansas70140693,2015-10-05T17:20:10.150Z,"6km S of Harper, Kansas",earthquake
2015-10-02T17:14:29.910Z,37.2046667,-97.9748333,8.02,1.92,ml,18,62,0.02223,0.04,ismpkansas,ismpkansas70140603,2015-10-02T21:13:22.210Z,"7km NE of Anthony, Kansas",earthquake
2015-10-01T06:08:47.460Z,37.0621667,-97.5193333,5.87,2,ml,21,108,0.05937,0.05,ismpkansas,ismpkansas70140248,2015-10-02T13:17:50.334Z,"8km ENE of Caldwell, Kansas",earthquake
2015-10-01T03:45:46.900Z,37.0633333,-97.5208333,5.65,1.95,ml,22,108,0.061,0.06,ismpkansas,ismpkansas70140193,2015-10-01T17:02:07.350Z,"8km ENE of Caldwell, Kansas",earthquake
2015-09-30T09:05:23.670Z,37.248,-97.5556667,5.08,2.62,ml,22,125,0.01827,0.07,ismpkansas,ismpkansas70140008,2015-12-28T23:08:51.040Z,"16km W of Wellington, Kansas",earthquake
2015-09-30T07:10:44.540Z,37.1083333,-97.9936667,5.84,1.98,ml,21,71,0.08251,0.07,ismpkansas,ismpkansas70139988,2015-09-30T16:30:51.660Z,"6km SSE of Anthony, Kansas",earthquake
2015-09-29T03:29:24.280Z,37.0013333,-97.995,5.65,1.86,ml,19,105,0.05128,0.05,ismpkansas,ismpkansas70139668,2015-09-29T19:04:27.260Z,"17km S of Anthony, Kansas",earthquake
2015-09-28T10:48:52.530Z,37.0581667,-97.5295,5.81,1.9,ml,21,105,0.06127,0.04,ismpkansas,ismpkansas70139438,2015-09-29T19:04:47.650Z,"7km ENE of Caldwell, Kansas",earthquake
2015-09-28T10:39:00.620Z,37.0588333,-97.5273333,6.07,1.82,ml,22,106,0.06062,0.04,ismpkansas,ismpkansas70139423,2015-09-30T20:24:20.680Z,"7km ENE of Caldwell, Kansas",earthquake
2015-09-28T01:39:50.580Z,37.062,-97.5183333,6.08,2.49,ml,21,108,0.05878,0.04,ismpkansas,ismpkansas70139268,2015-12-28T23:08:46.040Z,"8km ENE of Caldwell, Kansas",earthquake
2015-09-25T01:16:13.720Z,37.0998333,-97.7013333,5.24,1.96,ml,19,71,0.07059,0.05,ismpkansas,ismpkansas70138333,2015-09-25T16:30:10.370Z,"11km NW of Caldwell, Kansas",earthquake
2015-09-25T00:38:37.880Z,37.235,-97.9656667,4.5,1.88,ml,17,99,0.009277,0.06,ismpkansas,ismpkansas70138323,2015-09-25T16:20:46.570Z,"7km SE of Harper, Kansas",earthquake
2015-09-25T00:20:17.430Z,37.1003333,-97.7005,5.21,2.07,ml,20,71,0.07065,0.06,ismpkansas,ismpkansas70138318,2015-10-02T13:17:37.655Z,"11km NW of Caldwell, Kansas",earthquake
2015-09-24T19:25:44.070Z,36.9791667,-97.5013333,5.21,1.96,ml,20,79,0.03857,0.05,ismpkansas,ismpkansas70138283,2015-09-25T16:00:13.230Z,"11km ESE of Caldwell, Kansas",earthquake
2015-09-22T16:19:02.790Z,37.158,-97.8235,3.72,2.36,ml,19,61,0.05176,0.05,ismpkansas,ismpkansas70137818,2015-10-02T13:17:23.376Z,"18km E of Anthony, Kansas",earthquake
2015-09-22T16:18:54.320Z,37.158,-97.8251667,2.79,1.68,ml,16,61,0.05308,0.05,ismpkansas,ismpkansas70137753,2015-09-25T16:37:22.810Z,"18km E of Anthony, Kansas",earthquake
2015-09-22T07:55:33.960Z,37.0618333,-97.5203333,5.91,1.79,ml,21,108,0.05954,0.04,ismpkansas,ismpkansas70137643,2015-09-25T16:36:33.160Z,"8km ENE of Caldwell, Kansas",earthquake
